base_element,solute_element,nominal_solute_fraction,actual_solute_fraction,seed,a0_mix,E0_eV,V0_A3,Tm_linear_K,hydro_fit,normal_fit,shear_fit,B_eVA3,C11_eVA3,C12_eVA3,C44_eVA3,GV_eVA3,GR_eVA3,G_eVA3,B_over_G,B_GPa,C11_GPa,C12_GPa,C44_GPa,GV_GPa,GR_GPa,G_GPa,born_c1,born_c2,born_c3,born_stable,status
W,Ta,0.65,0.6484375,42,3.2545,-1569.7436976608865,2230.9150373875896,3432.3828125,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.59080465e-04, 3.69531091e-04, 1.64024789e-04, 4.13143043e-05,
       3.83683554e-05, 1.54300375e-04, 3.45357475e-04, 6.09205739e-04]), 'a2': np.float64(6.338412538075412)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([1.01692760e-04, 5.76743463e-05, 2.62193482e-05, 7.07022412e-06,
       4.78227200e-06, 2.12082772e-05, 4.90790995e-05, 8.82025525e-05]), 'a2': np.float64(0.9495828897820824)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.55897026e-03, 8.73788266e-04, 3.87712021e-04, 9.74601301e-05,
       9.35774664e-05, 3.78547780e-04, 8.56708294e-04, 1.53074574e-03]), 'a2': np.float64(0.9664603552564479)}",1.4085361195723136,1.8991657795641648,1.163221289576388,0.48323017762822396,0.43712700457448966,0.4294273109692364,0.43327715777186304,3.25088940025304,225.67236403311142,304.2799011041111,186.36859549761155,77.42200930609717,70.0354667049582,68.8018397967922,69.4186532508752,True,True,True,True,success
W,Ta,0.65,0.6484375,52,3.2545,-1569.9134982105181,2231.238909186145,3432.3828125,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.50144812e-04, 3.62850239e-04, 1.59564300e-04, 3.90727659e-05,
       4.06250510e-05, 1.58762137e-04, 3.51921787e-04, 6.17797031e-04]), 'a2': np.float64(6.336425027426557)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.15532303e-05, 5.01113812e-05, 2.12037162e-05, 4.57938353e-06,
       7.24447854e-06, 2.61025279e-05, 5.63674303e-05, 9.78506002e-05]), 'a2': np.float64(0.9471155462933826)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.53675527e-03, 8.62304948e-04, 3.82992045e-04, 9.62196270e-05,
       9.41052349e-05, 3.80823256e-04, 8.63732814e-04, 1.54585413e-03]), 'a2': np.float64(0.9643709837181446)}",1.408094450539235,1.8942310925867651,1.16502612951547,0.4821854918590723,0.4351522877297024,0.4270913164593137,0.431121802094508,3.2661174723670334,225.60160085321843,303.4892770934955,186.6577627330799,77.25463219455543,69.71908218881639,68.42757221778066,69.07332720329852,True,True,True,True,success
W,Ta,0.65,0.6484375,62,3.2545,-1569.9178035421585,2231.363956514876,3432.3828125,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.48433136e-04, 3.61656605e-04, 1.58820939e-04, 3.87300316e-05,
       4.09158427e-05, 1.59320181e-04, 3.52753104e-04, 6.18939510e-04]), 'a2': np.float64(6.333699192727716)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.35651399e-05, 5.16595166e-05, 2.22552554e-05, 5.11558267e-06,
       6.69222213e-06, 2.49866831e-05, 5.46761063e-05, 9.55787971e-05]), 'a2': np.float64(0.9458166715168935)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.54267823e-03, 8.63755605e-04, 3.82035272e-04, 9.50177099e-05,
       9.55471716e-05, 3.82765358e-04, 8.64146287e-04, 1.54236802e-03]), 'a2': np.float64(0.9650880625670516)}",1.407488709495048,1.891633343033787,1.1654163927256782,0.4825440312835258,0.4347698088317372,0.4264375901321957,0.4306036994819664,3.2686405416124233,225.50455043929287,303.073071733448,186.72028979221528,77.31207654290489,69.65780231398948,68.32283371400966,68.99031801399957,True,True,True,True,success
W,Ta,0.7,0.703125,42,3.2609999999999997,-1560.9184448314013,2247.086534953419,3410.234375,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.47041464e-04, 3.63744490e-04, 1.62289992e-04, 4.14814758e-05,
       3.62488169e-05, 1.48231831e-04, 3.33602254e-04, 5.90134686e-04]), 'a2': np.float64(6.18291107492834)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.61748584e-05, 5.43506158e-05, 2.45340853e-05, 6.49381157e-06,
       4.84572974e-06, 2.08321575e-05, 4.77668189e-05, 8.54783117e-05]), 'a2': np.float64(0.9083654142043526)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.48816988e-03, 8.35351205e-04, 3.70136993e-04, 9.21400908e-05,
       9.28031660e-05, 3.71738761e-04, 8.38475928e-04, 1.49335525e-03]), 'a2': np.float64(0.9323646507152575)}",1.3739802388729645,1.8167308284087051,1.1526049441050943,0.46618232535762877,0.4125345720752994,0.40134192898951876,0.40693825053240906,3.376385083179933,220.1359016163463,291.0723659563044,184.66766944636728,74.69064227181718,66.09532466507773,64.30206555737807,65.19869511122789,True,True,True,True,success
W,Ta,0.7,0.703125,52,3.2609999999999997,-1561.3894839058332,2248.520286015846,3410.234375,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.32218730e-04, 3.52563453e-04, 1.54788355e-04, 3.77073256e-05,
       4.00340213e-05, 1.55779750e-04, 3.44881181e-04, 6.05080535e-04]), 'a2': np.float64(6.183506099196573)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.90752419e-05, 4.88752086e-05, 2.07961280e-05, 4.58330504e-06,
       6.82444857e-06, 2.48415254e-05, 5.38517219e-05, 9.36618665e-05]), 'a2': np.float64(0.9137820971704842)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.49476144e-03, 8.38571267e-04, 3.71495463e-04, 9.26367865e-05,
       9.22471241e-05, 3.70239000e-04, 8.35837330e-04, 1.49014328e-03]), 'a2': np.float64(0.9335460068048512)}",1.3741124664881275,1.8275641943409684,1.147386602561707,0.4667730034024256,0.4160993203973076,0.4062423524641295,0.41117083643071856,3.341950218105176,220.15708681571013,292.8080625184287,183.83159896435083,74.78527932719652,66.66646030713348,65.08719994968216,65.87683012840782,True,True,True,True,success
W,Ta,0.7,0.703125,62,3.2609999999999997,-1561.2511474764026,2247.3129233957134,3410.234375,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.44964688e-04, 3.62137453e-04, 1.61175851e-04, 4.08990942e-05,
       3.68696772e-05, 1.49495323e-04, 3.35529178e-04, 5.92688246e-04]), 'a2': np.float64(6.185242644801219)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.25714432e-05, 5.16238886e-05, 2.27035946e-05, 5.57067479e-06,
       5.78436829e-06, 2.27211445e-05, 5.06175817e-05, 8.92958411e-05]), 'a2': np.float64(0.90942000329065)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.50276663e-03, 8.44176359e-04, 3.74770392e-04, 9.39582619e-05,
       9.18595970e-05, 3.70434701e-04, 8.36761436e-04, 1.49094578e-03]), 'a2': np.float64(0.9361212511745857)}",1.374498365511382,1.8188400065813,1.1523275449764232,0.46806062558729283,0.4141388676733511,0.40287445158592355,0.40850665962963734,3.364690227467865,220.21891465501494,291.41029355202767,184.62322520650858,74.99157914329828,66.3523611550828,64.54760274485882,65.4499819499708,True,True,True,True,success
W,Ta,0.75,0.75,42,3.2674999999999996,-1553.3410189472745,2262.126089141856,3391.25,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.21127728e-04, 3.47053976e-04, 1.52985203e-04, 3.77326816e-05,
       3.82384082e-05, 1.50544908e-04, 3.34683398e-04, 5.88364387e-04]), 'a2': np.float64(6.044726555907141)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.28951940e-05, 5.24862261e-05, 2.36834349e-05, 6.25964076e-06,
       4.69731769e-06, 2.01701952e-05, 4.62280102e-05, 8.27065365e-05]), 'a2': np.float64(0.878125971251902)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.45749174e-03, 8.23369264e-04, 3.68090371e-04, 9.35540483e-05,
       8.67229531e-05, 3.53820956e-04, 8.01220369e-04, 1.42769700e-03]), 'a2': np.float64(0.901647231275202)}",1.3432725679793647,1.756251942503804,1.1367828807171452,0.450823615637601,0.3943879817398923,0.38134084786736433,0.3878644148036283,3.463252922182741,215.21599037785168,281.38258025141806,182.1326954410685,72.22990570790896,63.18792038681528,61.09753910091406,62.14272974386467,True,True,True,True,success
W,Ta,0.75,0.75,52,3.2674999999999996,-1553.4249119305503,2261.4623017897925,3391.25,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.25863967e-04, 3.50646674e-04, 1.55412386e-04, 3.89600998e-05,
       3.70552299e-05, 1.48300807e-04, 3.31519851e-04, 5.84367142e-04]), 'a2': np.float64(6.048445518751792)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.18758306e-05, 5.18217687e-05, 2.33077547e-05, 6.10616757e-06,
       4.78994748e-06, 2.02880697e-05, 4.63219160e-05, 8.27224864e-05]), 'a2': np.float64(0.8731107523065439)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.44322209e-03, 8.12113461e-04, 3.60732706e-04, 9.03754207e-05,
       8.83466325e-05, 3.56008544e-04, 8.03766674e-04, 1.43027124e-03]), 'a2': np.float64(0.8983808445720017)}",1.3440990041670648,1.7462215046130878,1.1430377539440535,0.44919042228600087,0.3901510035054074,0.3756528733091506,0.382901938407279,3.5102956379849797,215.3484000517033,279.7755269429289,183.13483660609054,71.96823928739099,62.509081639802254,60.18622511522654,61.3476533775144,True,True,True,True,success
W,Ta,0.75,0.75,62,3.2674999999999996,-1553.3238072050788,2261.889090605982,3391.25,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.17606380e-04, 3.44480146e-04, 1.51313951e-04, 3.69168809e-05,
       3.90418449e-05, 1.52190328e-04, 3.37219615e-04, 5.91834310e-04]), 'a2': np.float64(6.044526392062798)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.83630738e-05, 4.91259743e-05, 2.14732434e-05, 5.16834083e-06,
       5.76205430e-06, 2.22636365e-05, 4.93301535e-05, 8.67900500e-05]), 'a2': np.float64(0.875881609876583)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.43411693e-03, 8.06064115e-04, 3.56468823e-04, 8.76253662e-05,
       9.37413311e-05, 3.69811383e-04, 8.28163808e-04, 1.46669524e-03]), 'a2': np.float64(0.9064876400989174)}",1.3432280871250661,1.751763219753166,1.138960520811016,0.4532438200494587,0.3945068318181052,0.38033398239260147,0.3874204071053533,3.4671072109007284,215.20886375936865,280.66340758658555,182.48159184576016,72.6176652005325,63.20696226848457,60.93622146851849,62.07159186850153,True,True,True,True,success
W,Ta,0.8,0.796875,42,3.274,-1545.5969440739525,2275.793393841765,3372.265625,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.04501513e-04, 3.37557866e-04, 1.48653915e-04, 3.65495589e-05,
       3.75950396e-05, 1.47620473e-04, 3.27951497e-04, 5.76308308e-04]), 'a2': np.float64(5.901548696519938)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.36624527e-05, 4.61641272e-05, 1.98695362e-05, 4.55170935e-06,
       6.01199818e-06, 2.24043013e-05, 4.90050602e-05, 8.56422022e-05]), 'a2': np.float64(0.8466485689234147)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.39031028e-03, 7.83632016e-04, 3.48049159e-04, 8.67211880e-05,
       8.72198896e-05, 3.48844600e-04, 7.84196461e-04, 1.38997896e-03]), 'a2': np.float64(0.868777369318846)}",1.3114552658933194,1.6932971378468293,1.1205343299165644,0.434388684659423,0.3751857723817068,0.35997247424826395,0.3675791233149854,3.56781760091829,210.1182966239324,271.2961086325745,179.52939061961135,69.59673949013911,60.1113872966761,57.673948237209856,58.89266776694298,True,True,True,True,success
W,Ta,0.8,0.796875,52,3.274,-1545.715266224386,2276.099541237099,3372.265625,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.08160429e-04, 3.40128272e-04, 1.50232487e-04, 3.72738692e-05,
       3.69904737e-05, 1.46516708e-04, 3.26454150e-04, 5.74509848e-04]), 'a2': np.float64(5.910840666845357)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.84545766e-05, 4.97146526e-05, 2.22073640e-05, 5.70688872e-06,
       4.88558208e-06, 2.01824929e-05, 4.57111181e-05, 8.13052960e-05]), 'a2': np.float64(0.8489190781778232)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.39246967e-03, 7.84306855e-04, 3.47785317e-04, 8.60774826e-05,
       8.90831519e-05, 3.53435601e-04, 7.92321600e-04, 1.40293689e-03]), 'a2': np.float64(0.8733752372555516)}",1.3135201481878571,1.6978381563556464,1.1213611441039624,0.4366876186277758,0.3773079736270023,0.3620932521186872,0.3697006128728447,3.5529293229482173,210.4491272376336,272.02366000151915,179.66186085569083,69.96506931582489,60.45140141866061,58.01373430940007,59.23256786403033,True,True,True,True,success
W,Ta,0.8,0.796875,62,3.274,-1545.6194562256217,2275.6988796004944,3372.265625,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.18993292e-04, 3.48206809e-04, 1.55598706e-04, 3.99465330e-05,
       3.43565274e-05, 1.41290471e-04, 3.18682271e-04, 5.64216322e-04]), 'a2': np.float64(5.913509040082624)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.13881281e-05, 5.19629409e-05, 2.37392701e-05, 6.48924121e-06,
       4.07770038e-06, 1.85433673e-05, 4.32185104e-05, 7.79475235e-05]), 'a2': np.float64(0.8467912339682863)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.39725748e-03, 7.89117858e-04, 3.51329554e-04, 8.78154488e-05,
       8.80277440e-05, 3.52196811e-04, 7.91335701e-04, 1.40175053e-03]), 'a2': np.float64(0.8742994350254376)}",1.314113120018361,1.6935824679365725,1.124378446059255,0.4371497175127188,0.3761306348830948,0.3599713414505662,0.36805098816683046,3.570464860218494,210.54413179799622,271.3418235524742,180.1452859207572,70.03910571882024,60.26277095763554,57.67376674301111,58.96826885032332,True,True,True,True,success
W,Ta,0.85,0.8515625,42,3.2805,-1536.6096073826347,2292.5868356393084,3350.1171875,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.86528398e-04, 3.27029184e-04, 1.43557747e-04, 3.49518468e-05,
       3.73255344e-05, 1.45242895e-04, 3.21651612e-04, 5.64176297e-04]), 'a2': np.float64(5.750949383120875)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.11080835e-05, 4.48007634e-05, 1.93300893e-05, 4.46653567e-06,
       5.73281068e-06, 2.14716986e-05, 4.70536578e-05, 8.23092449e-05]), 'a2': np.float64(0.8171949852133952)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.36509560e-03, 7.75455913e-04, 3.47001641e-04, 8.73188504e-05,
       8.54401743e-05, 3.43138442e-04, 7.69745596e-04, 1.35779140e-03]), 'a2': np.float64(0.8497642550825546)}",1.277988751804639,1.6343899704267904,1.0997881424935634,0.4248821275412773,0.3618496421114118,0.34380835007104404,0.3528289960912279,3.6221194005103836,204.75636997867662,261.8581399887807,176.20548497362464,68.07362113423983,57.974703683575115,55.084170051964875,56.529436867769995,True,True,True,True,success
W,Ta,0.85,0.8515625,52,3.2805,-1537.0330471820325,2293.5511577363472,3350.1171875,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.84962391e-04, 3.25787622e-04, 1.42712470e-04, 3.45319154e-05,
       3.77354901e-05, 1.46055795e-04, 3.22845835e-04, 5.65759544e-04]), 'a2': np.float64(5.751106710259244)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.36038027e-05, 4.65913616e-05, 2.04703275e-05, 5.00938523e-06,
       5.24894700e-06, 2.05702867e-05, 4.57937962e-05, 8.07526923e-05]), 'a2': np.float64(0.8218831845559036)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.38104208e-03, 7.83287288e-04, 3.50176918e-04, 8.82099121e-05,
       8.53102088e-05, 3.43057740e-04, 7.69287384e-04, 1.35704013e-03]), 'a2': np.float64(0.8545875468719243)}",1.2780237133909431,1.6437663691118072,1.0951523855305112,0.42729377343596214,0.3660990607778365,0.3493564057883638,0.35772773328310015,3.572615692000416,204.7619714422969,263.36040466482405,175.46275483103332,68.46000940125106,58.65553560750879,55.973066568083425,57.31430108779611,True,True,True,True,success
W,Ta,0.85,0.8515625,62,3.2805,-1536.6329404819978,2292.9355796227783,3350.1171875,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.84125826e-04, 3.25290779e-04, 1.42461035e-04, 3.44254421e-05,
       3.78393184e-05, 1.46232834e-04, 3.23086612e-04, 5.66034389e-04]), 'a2': np.float64(5.74807964665575)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([7.90295550e-05, 4.32599430e-05, 1.83099407e-05, 3.96148745e-06,
       6.23545685e-06, 2.24763199e-05, 4.85546141e-05, 8.43046950e-05]), 'a2': np.float64(0.8167633553065122)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.34108568e-03, 7.57690275e-04, 3.36194876e-04, 8.27954723e-05,
       8.78983464e-05, 3.45939756e-04, 7.71031063e-04, 1.35680054e-03]), 'a2': np.float64(0.8421757292847123)}",1.2773510325901667,1.6335267106130245,1.099263193578738,0.42108786464235615,0.359505422192271,0.3421998241668781,0.35085262317957455,3.640705379410513,204.65419609707038,261.7198305196515,176.12137888577988,67.46571320325779,57.599118248729006,54.82645579220429,56.21278702046665,True,True,True,True,success
W,Ta,0.9,0.8984375,42,3.287,-1529.2023854397326,2307.6412512206307,3331.1328125,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.68960742e-04, 3.16612476e-04, 1.38462642e-04, 3.33260003e-05,
       3.70906335e-05, 1.42868467e-04, 3.15295544e-04, 5.52144804e-04]), 'a2': np.float64(5.60303390721578)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.04850844e-05, 4.47813649e-05, 1.96131788e-05, 4.75654109e-06,
       5.15077547e-06, 2.00192116e-05, 4.44389551e-05, 7.82452700e-05]), 'a2': np.float64(0.7937535304984427)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.32854403e-03, 7.56423417e-04, 3.38263170e-04, 8.43758976e-05,
       8.61118006e-05, 3.41954036e-04, 7.62725617e-04, 1.33816844e-03]), 'a2': np.float64(0.8316608231785648)}",1.245118646047951,1.5875070609968853,1.073924438573484,0.4158304115892824,0.3522147714382497,0.33326878889348843,0.3427417801658691,3.6328184017874294,199.48999848201774,254.34666984841292,172.06166279882018,66.62337636659896,56.43102722987793,53.39554620074779,54.91328671531286,True,True,True,True,success
W,Ta,0.9,0.8984375,52,3.287,-1529.0783275120693,2307.1912853271433,3331.1328125,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.67275063e-04, 3.15352072e-04, 1.37639190e-04, 3.29370488e-05,
       3.74063755e-05, 1.43452027e-04, 3.16081361e-04, 5.53037875e-04]), 'a2': np.float64(5.599230145919317)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([7.92045463e-05, 4.38318552e-05, 1.89853192e-05, 4.44737966e-06,
       5.45073016e-06, 2.06137005e-05, 4.53174889e-05, 7.94044223e-05]), 'a2': np.float64(0.7931571886961775)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.33437256e-03, 7.59922550e-04, 3.40092255e-04, 8.51966365e-05,
       8.48704088e-05, 3.38780029e-04, 7.56684168e-04, 1.32813928e-03]), 'a2': np.float64(0.8304175165942467)}",1.2442733657598481,1.586314377392355,1.0732528599435949,0.41520875829712334,0.351737558468026,0.3328536433853376,0.3422956009266818,3.6350843025480946,199.3545696504556,254.15558086969392,171.95406404083644,66.5237765295049,56.35456928347443,53.32903255800885,54.84180092074164,True,True,True,True,success
W,Ta,0.9,0.8984375,62,3.287,-1529.231715045039,2307.703254386337,3331.1328125,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.68226252e-04, 3.16069015e-04, 1.38096454e-04, 3.31454511e-05,
       3.72860873e-05, 1.43339123e-04, 3.16110657e-04, 5.53276071e-04]), 'a2': np.float64(5.605091308546905)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([7.80651679e-05, 4.29820440e-05, 1.84235118e-05, 4.16614347e-06,
       5.73179190e-06, 2.11778225e-05, 4.61700891e-05, 8.05477928e-05]), 'a2': np.float64(0.7931765057696556)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.33650513e-03, 7.61717249e-04, 3.41570214e-04, 8.59729090e-05,
       8.49612174e-05, 3.40328810e-04, 7.61195048e-04, 1.33748690e-03]), 'a2': np.float64(0.8339372971148451)}",1.2455758463437567,1.5863530115393112,1.0751872637459796,0.41696864855742255,0.35241433869311983,0.3328886831299352,0.3426515109115275,3.635109744679818,199.563250044514,254.1617707423957,172.2639896955732,66.8057420325274,56.46300142888094,53.334646543968155,54.898823986424546,True,True,True,True,success
W,Ta,0.95,0.953125,42,3.2935,-1520.0679751081295,2324.0895195294133,3308.984375,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.53625876e-04, 3.08442135e-04, 1.35202025e-04, 3.27697171e-05,
       3.53883720e-05, 1.37173115e-04, 3.03513754e-04, 5.32428800e-04]), 'a2': np.float64(5.4282530308065)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([7.71191556e-05, 4.28063978e-05, 1.86648773e-05, 4.46832573e-06,
       5.05505420e-06, 1.94469994e-05, 4.30032877e-05, 7.55633782e-05]), 'a2': np.float64(0.7635488542541213)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.29438207e-03, 7.42532624e-04, 3.34397999e-04, 8.43504005e-05,
       8.33991246e-05, 3.32836273e-04, 7.40602811e-04, 1.29222643e-03]), 'a2': np.float64(0.8056272706237935)}",1.2062784512903333,1.5270977085082427,1.0458688226813786,0.40281363531189673,0.33793395835251083,0.3172656105422157,0.32759978444736326,3.6821710775092122,193.26711328322037,244.66802462491597,167.56665761237255,64.53785890361783,54.14298874467937,50.8315543794576,52.487271562068486,True,True,True,True,success
